pairID	input	label
ab8bae2edd9abb91efc253c8160b057e	Question: The library wanted to get the community more involved, so they began to screen family what? Answer: movies Explanation: movies explanation the library wanted to get the community more involved, so they began to screen family what?	 Choice: monitor Choice: theatre
61b628e07288f391b236c1932ba03aef	Question: Why would a jogger have headphones in? Answer: ipod Explanation: ipod explanation headphones are used to listen to music.	 Choice: passionate kisses Choice: comfortable clothes
b0301f01f209893a081b996c1fcc7366	Question: They decided to have desert after their meal, they chose chocolate cake from the desert tray at the what? Answer: restaurant Explanation: restaurant explanation a restaurant is the only place that serves dessert after a meal.	Choice: supermarket Choice: movies
0992b33feba182e4981e7e432b829f77	Question: What is the opposite of foolhardy? Answer: thoughtful Explanation: thoughtful explanation it is the opposite of foolhardy.	Choice: cautious Choice: careful
e043f08568c7454185c436b035f6de01	Question: She had finally saved enough spending money to buy exactly what her goal was, it gave her great what? Answer: satisfaction Explanation: satisfaction explanation i consider it the best option because they have to be more true	 Choice: getting Choice: clutter
5a30cc8a6714e1bf99a948a8e78858a9	Question: If you are cleaning house, what will happen to it? Answer: order Explanation: sneezing explanation sneezing is the only thing that happens to a house.	Choice: exhaustion Choice: sneezing 
f6264e520bb920cb82851012d714c166	Question: The receptionist lady loved to use a rubber stamp on her notes, she was the most pleasant person in the whole what? Answer: office Explanation: office explanation the receptionist lady loved to use a rubber stamp on her notes	 Choice: desk Choice: indiana
9e58344d0a7533961dfd182658f5e61a	Question: John was driving to work and running late, what did he experience as he walked through the door? Answer: anxiety Explanation: anxiety explanation john was running late to work,what did he experience as he walked through the door?	 Choice: stress Choice: boredom
f03e34861470ac9d8c7b9b4097b9a5d7	Question: The peaceful nation sent diplomats for negotiating, what were they hoping to avoid? Answer: warring Explanation: warring explanation a peaceful nation send diplomats for negotiating to avoid warring.	 Choice: belligerent Choice: violent
89a97a991423e645cc5b5683f7815b31	Question: Where can a human in a large northeastern city find food? Answer: many places Explanation: zoo explanation a zoo is the only place you can find food.	Choice: zoo Choice: new york city 
d66709bc715fe091f798bfd12ed619a6	Question: Waiting for a bus that has already came and went would be an example of bad what? Answer: timing Explanation: timing explanation waiting for a bus that has already come and gone would be an example of bad what?	Choice: expenditure of time Choice: patience
78ce4dc06d8aa2ecc096d04ddeaf0c03	Question: If you're about to reach a stop sign in your car what must you do? Answer: slow down Explanation: slow down explanation if you're about to reach a stop sign in your car what must you do?	Choice: go fast Choice: roll over
e222098f62b559cac36f9b9da0027aef	Question: Sam likes to eat in restaurants, but he always forgets to do what? Answer: make reservations Explanation: make reservations explanation sam likes to eat in restaurants,but he always forgets to do	Choice: polite Choice: prepared to pay 
23047cbacefb1076f96a64c0eae132f1	Question: Old people can have difficulty using computer, it can turn a simple task into a lot of what? Answer: stress Explanation: stress explanation old people can have difficulty using computer,it can turn a simple task into a lot of stress	Choice: program created Choice: pleasure 
05b8d868e1581e573d1cb1e0d01a4480	Question: If a person is complimentary and making trivial physical contact what are they trying to do? Answer: get laid Explanation: talk about themselves explanation if someone is complimentary and making trivial physical contact what are they trying to do?	Choice: accomplish goals Choice: talk about themselves 
38c035cacc74c181531ce9fd8107392e	Question: Where could you find many theater? Answer: populated area Explanation: school explanation a school is the only place that would have many theaters.	 Choice: school Choice: military base
7f6280a159f39f6cefa53c7ff93c1192	Question: Where might I find air to fill up these balloons? Answer: supermarket Explanation: supermarket explanation a supermarket is the only place where you would find air to fill up balloons.	Choice: space shuttle Choice: balloon 
32e1fe8be30a609e762b22186cc3ab9f	Question: Math competitions are for those who enjoy the subject or find it what? Answer: interesting Explanation: interesting explanation math competitions are for those who enjoy the subject or find it difficult	Choice: fun Choice: difficult for students
f3ff95e09bfab7de16e797c0477494c9	Question: Where might a traveler keep their comb? Answer: suitcase Explanation: medicine cabinet explanation a medicine cabinet is the only place you would keep your comb.	 Choice: medicine cabinet Choice: barber shop
afbb6ffd7154613a7d2f0233bf29cbd3	Question: What do you use a clock for? Answer: tell time Explanation: tell time explanation clocks are used to tell time.	Choice: stop working Choice: wind down 
98610b99ba767d56c79dd1aa8b5ea899	Question: If something isn't plain but has adornments, what is it called? Answer: decorative Explanation: decorative explanation if something isn't plain but has adornments,what is it called?	Choice: exotic Choice: bells and whistles 
966c2ec8a2519f8ab04b3ca3744ac33b	Question: What is likely to be felt by someone after a kill? Answer: feel remorse Explanation: feel remorse explanation when someone dies, they are likely to feel remorse.	Choice: or dies Choice: take life 
84b04244c4a853e1bab4f55c3667836e	Question: What places would have a cemetery? Answer: most cities Explanation: most cities explanation most cities would have a cemetery	Choice: churchyard Choice: populated area 
1398a013bc021c1f1cccce3f2cf6ebe6	Question: A rock hit the windshield while he was on the highway, it caused him to nearly crash his what? Answer: motor vehicle Explanation: motor vehicle explanation a rock hit the windshield while he was on the highway, it caused him to nearly crash his	 Choice: airplane Choice: motorboat
c8ac599be091c5e1145861bbbe93da23	Question: What could cats do if they were taller? Answer: open doors Explanation: open doors explanation cats are taller, so they would be able to open doors.	Choice: need food Choice: annoy 
a7f1c0c77fa3ab7fc2e70ae4c7fdd65c	Question: A significant even in someone's life is something that is not what? Answer: ignorable Explanation: negligible explanation a significant event in someone's life is something that is not negligible	 Choice: negligible Choice: slight
63937b9317029a11ba8c572aecf17897	Question: Danny sealed the box and wrote the address on it. Then he took it where? Answer: post office Explanation: post office explanation i consider it the best option because they have to be more true	Choice: closet Choice: garage 
32b01033c2dbf2a896134e05431dacfb	Question: This is a great way to move across water in one of its more popular states. Answer: skating rink Explanation: ice cube explanation ice cubes move across water in one of its more popular states.	 Choice: humidifier Choice: ice cube
425dc1e38d3ebc76df362ea7d40abb36	Question: One of the things that you can count on when going to the market on a weekend is? Answer: see other people Explanation: buy food explanation when you go to the market on a weekend, you can count on buying food.	Choice: buy food Choice: traveling 
